clause_id,n_folds_selected,selection_frequency,worst_holdout_gt_hurt,n_folds_holdout_gt_zero,n_folds_holdout_productive,sum_holdout_n_neg,nested_loso_portability_ok
AND::dist_h::low_tail::t0.21648375839::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.263115029782::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.28816229105::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.32129355222::abs_ratio_m1::low_tail::t0.002094268799,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::high_tail::t0.030167680327::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.051372823492::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.055632505752::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.064613005519::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.073633573949::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.090512289852::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.097693938389::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.108538962901::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.123445839807::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.130606383085::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.155146510154::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.161023157835::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.172552554309::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.21648375839::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.263115029782::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.28816229105::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.28816229105::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.32129355222::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.382863765955::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.413770785928::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.002094268799::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.006565406919::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.011177772284::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.014510864019::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.023680233955::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.030272871256::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.037070077658::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.044021594524::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.053836560249::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.064751940966::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.078733533621::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.089644235373::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.103019320965::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.103019320965::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.113147383928::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.113147383928::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.133602982759::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.133602982759::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.1703902632::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.1703902632::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.19629239738::resid_mean::high_tail::t0.399225753546,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.19629239738::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.079558332264,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.097416495532,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.19629239738::resid_mean::low_tail::t0.079558332264,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.19629239738::resid_mean::low_tail::t0.097416495532,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.19629239738::resid_mean::low_tail::t0.114750804007,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.261321467161::resid_mean::low_tail::t0.114750804007,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::low_tail::t0.261321467161::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::low_tail::t0.330008682609::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.191591151059,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.205431349576,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.217932233214,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.233462367207,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.280419120193,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.306549593806,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::low_tail::t0.002094268799::resid_mean::low_tail::t0.317172974348,1,0.14285714285714285,1,0,0,0,0
